"id","created_at","name","has_test","alternate_url"
"67908295","2022-08-03T11:28:17+0300","-",true,"https://hh.ru/vacancy/67908295"
"67733444","2022-08-03T11:41:22+0300","-",true,"https://hh.ru/vacancy/67733444"
"68063879","2022-08-03T12:53:41+0300","-",false,"https://hh.ru/vacancy/68063879"
"68119068","2022-08-03T14:54:09+0300","-",false,"https://hh.ru/vacancy/68119068"
"67746831","2022-08-03T15:40:40+0300","-",false,"https://hh.ru/vacancy/67746831"
"68127599","2022-08-03T17:43:50+0300","-",true,"https://hh.ru/vacancy/68127599"
"68450872","2022-08-03T17:59:30+0300","Senior",false,"https://hh.ru/vacancy/68450872"
"66681320","2022-08-03T20:37:51+0300","-",false,"https://hh.ru/vacancy/66681320"
