"id","created_at","name","has_test","alternate_url"
"66839458","2022-08-01T12:01:10+0300","-",false,"https://hh.ru/vacancy/66839458"
"68356852","2022-08-01T15:51:00+0300","-",false,"https://hh.ru/vacancy/68356852"
"67781834","2022-08-01T15:54:02+0300","-",false,"https://hh.ru/vacancy/67781834"
"54383588","2022-08-01T16:06:30+0300","Middle", senior)",false,"https://hh.ru/vacancy/54383588"
"67514056","2022-08-01T18:44:18+0300","-",false,"https://hh.ru/vacancy/67514056"
