"id","created_at","name","has_test","alternate_url"
"68139041","2022-08-04T09:32:27+0300","-",false,"https://hh.ru/vacancy/68139041"
"68463968","2022-08-04T09:36:32+0300","-",false,"https://hh.ru/vacancy/68463968"
"68325604","2022-08-04T09:49:45+0300","-",false,"https://hh.ru/vacancy/68325604"
